node1,node2,timestamp
212,368,6962
12,569,6963
306,285,6964
324,329,6965
41,389,6966
36,601,6967
542,97,6968
514,437,6969
368,371,6970
149,289,6971
9,569,6972
98,102,6973
9,527,6974
289,149,6975
102,98,6976
542,97,6977
9,601,6978
12,569,6979
97,542,6979
9,389,6980
398,144,6981
325,437,6982
212,368,6983
586,409,6984
19,409,6985
586,389,6986
9,569,6987
12,569,6988
306,239,6989
149,289,6990
144,142,6991
9,601,6992
437,325,6993
542,97,6994
212,368,6995
9,502,6996
372,437,6997
599,289,6998
97,542,6998
263,527,6999
9,601,7000
289,149,7001
9,514,7002
371,306,7003
9,569,7004
212,368,7005
368,404,7006
12,569,7007
9,482,7008
527,263,7009
9,569,7010
542,97,7011
36,601,7012
567,598,7013
283,445,7014
12,527,7015
212,368,7016
368,514,7017
97,542,7018
9,598,7019
542,97,7020
9,409,7021
263,527,7022
9,514,7023
368,388,7024
12,569,7025
189,144,7026
514,368,7027
212,368,7028
36,400,7029
9,569,7030
527,263,7031
9,601,7032
9,514,7033
97,542,7034
372,437,7035
368,514,7036
514,388,7037
514,368,7038
9,569,7039
12,569,7039
36,601,7040
9,601,7041
368,514,7042
532,463,7043
212,368,7044
567,538,7045
567,538,7046
567,538,7047
36,601,7048
12,527,7049
9,409,7050
599,289,7051
542,97,7052
445,283,7053
9,514,7054
212,368,7055
12,569,7056
372,103,7057
97,542,7058
176,603,7059
372,445,7060
283,445,7061
372,103,7062
514,368,7063
12,569,7064
19,480,7065
12,527,7066
9,569,7067
9,514,7068
598,567,7069
9,409,7070
598,289,7071
176,603,7072
12,569,7073
372,527,7074
368,514,7075
289,598,7076
9,598,7077
12,569,7078
599,289,7079
598,542,7080
9,569,7081
372,445,7082
598,289,7083
12,569,7084
212,368,7085
598,103,7086
9,598,7087
176,603,7088
520,220,7089
9,569,7090
12,569,7091
9,598,7092
212,368,7093
561,51,7094
12,480,7095
212,368,7096
12,391,7097
599,289,7098
423,598,7099
12,569,7100
9,569,7101
289,598,7102
144,561,7103
9,598,7104
9,569,7105
6,48,7106
12,569,7106
9,569,7107
555,590,7108
372,437,7109
538,567,7110
368,401,7111
9,598,7112
368,162,7113
368,604,7114
9,409,7115
69,119,7116
103,598,7117
555,590,7118
69,368,7119
9,569,7120
605,272,7121
599,289,7122
9,569,7123
12,569,7124
598,103,7125
69,308,7126
423,598,7127
555,590,7128
9,598,7129
9,409,7130
423,598,7131
9,569,7132
103,598,7133
423,598,7134
12,569,7134
9,409,7135
599,289,7136
555,590,7137
454,514,7138
454,368,7139
12,175,7140
423,598,7141
9,601,7142
9,601,7143
48,6,7144
598,103,7145
454,289,7146
41,389,7147
555,365,7148
289,454,7149
41,598,7150
555,463,7151
103,598,7152
12,569,7153
454,289,7154
599,289,7155
41,598,7156
289,454,7157
9,598,7158
605,263,7159
9,601,7160
599,289,7161
555,393,7162
9,569,7163
103,561,7164
598,103,7165
103,601,7166
561,103,7167
103,598,7168
605,263,7169
599,289,7170
9,409,7171
598,103,7172
540,495,7173
561,103,7174
41,603,7174
355,193,7175
350,576,7176
605,263,7177
368,454,7178
6,540,7179
41,561,7180
388,514,7181
355,316,7182
569,174,7183
103,598,7184
594,90,7185
350,592,7186
350,592,7187
495,540,7188
605,263,7189
599,289,7190
599,289,7191
62,567,7192
561,103,7193
297,422,7194
605,263,7195
495,181,7196
569,174,7197
350,480,7198
41,598,7199
605,263,7200
569,606,7201
305,212,7202
569,174,7203
41,598,7204
561,103,7205
236,128,7206
569,174,7207
252,463,7208
605,263,7209
422,391,7210
103,561,7211
72,596,7212
297,422,7213
561,103,7214
542,598,7215
561,103,7216
561,103,7217
41,598,7218
409,147,7219
605,263,7220
598,542,7221
605,263,7222
542,97,7223
147,236,7224
409,147,7225
242,573,7226
561,99,7227
569,174,7228
573,242,7229
409,147,7230
561,99,7231
454,368,7232
605,308,7233
540,6,7234
176,598,7235
174,260,7236
540,495,7237
569,174,7238
6,540,7239
325,607,7240
540,6,7241
495,540,7242
540,495,7243
62,607,7244
460,608,7245
608,460,7246
62,422,7247
555,517,7248
62,454,7249
321,495,7250
321,454,7251
605,337,7252
62,454,7253
392,172,7254
560,607,7255
62,454,7256
321,454,7257
609,391,7258
321,598,7259
321,454,7260
392,228,7261
321,392,7262
62,50,7263
321,454,7264
609,386,7265
609,607,7266
321,607,7267
392,127,7268
62,454,7269
321,392,7270
610,325,7271
321,454,7272
62,422,7273
609,607,7274
321,607,7275
454,62,7276
607,325,7277
321,280,7278
609,607,7279
321,392,7280
321,392,7281
325,607,7282
321,392,7283
321,609,7284
607,325,7285
321,609,7286
321,392,7287
6,540,7288
609,607,7289
325,607,7290
607,609,7291
607,325,7292
321,392,7293
555,607,7294
242,573,7295
242,607,7296
321,392,7297
176,607,7298
427,426,7299
427,88,7300
329,324,7301
611,72,7302
128,324,7303
128,236,7304
41,609,7305
398,144,7306
70,573,7307
462,103,7308
67,598,7309
67,607,7310
612,613,7311
321,300,7312
509,454,7313
422,62,7314
509,454,7315
316,355,7316
36,614,7317
355,316,7318
372,495,7319
372,527,7320
248,283,7321
615,616,7322
536,199,7323
536,422,7324
103,462,7325
605,308,7326
204,191,7327
598,67,7328
9,482,7329
598,32,7330
542,607,7331
536,532,7332
586,300,7333
449,456,7334
586,460,7335
145,147,7336
449,289,7337
449,266,7338
449,302,7339
586,607,7340
449,422,7341
609,607,7342
347,191,7343
132,103,7344
132,589,7345
132,449,7346
609,449,7347
72,611,7348
617,272,7349
27,414,7350
36,547,7351
456,449,7352
617,72,7353
596,72,7354
617,308,7355
386,387,7356
386,609,7357
212,48,7358
618,3,7359
399,76,7360
143,103,7361
399,299,7362
399,386,7363
399,365,7364
204,609,7365
395,394,7366
212,305,7367
617,308,7368
609,386,7369
610,325,7370
509,454,7371
593,228,7372
617,308,7373
454,509,7374
204,609,7375
30,103,7376
596,388,7377
462,103,7378
619,97,7379
495,540,7380
103,462,7381
88,427,7382
70,620,7383
596,62,7384
51,601,7385
103,462,7386
429,400,7387
27,620,7388
539,396,7389
621,593,7390
621,48,7391
414,607,7392
321,495,7393
103,149,7394
27,414,7395
19,65,7396
103,593,7397
621,593,7398
621,593,7399
119,596,7400
596,119,7401
509,454,7402
119,596,7403
27,414,7404
551,456,7405
289,449,7406
551,62,7407
596,119,7408
204,609,7409
277,414,7410
551,147,7411
27,414,7412
607,67,7413
607,609,7414
302,449,7415
607,542,7416
336,536,7417
468,594,7418
302,296,7419
9,177,7420
422,536,7421
277,468,7422
422,449,7423
460,608,7424
498,495,7425
303,212,7426
546,454,7427
622,607,7428
622,592,7429
52,368,7430
622,596,7431
365,399,7432
622,623,7433
454,509,7434
34,583,7435
583,34,7436
542,97,7437
542,607,7438
542,97,7439
619,97,7440
462,103,7441
605,302,7442
596,622,7443
619,475,7444
97,542,7445
542,97,7446
621,48,7447
542,325,7448
97,542,7449
621,593,7450
9,607,7451
542,97,7452
97,542,7453
542,97,7454
542,97,7455
97,542,7456
97,542,7457
234,583,7458
542,97,7459
624,452,7460
624,437,7461
583,234,7462
97,542,7463
542,97,7464
97,542,7465
616,615,7466
97,285,7467
542,97,7468
542,97,7469
495,498,7470
97,542,7471
176,101,7472
514,256,7473
53,456,7474
41,609,7475
41,603,7476
542,97,7477
97,542,7478
97,542,7479
41,598,7480
97,542,7481
542,97,7482
542,97,7483
542,97,7484
62,596,7485
97,542,7486
97,542,7487
325,542,7488
542,97,7489
542,325,7490
97,542,7491
325,542,7492
30,103,7493
325,625,7494
625,325,7495
536,336,7496
474,32,7497
363,454,7498
398,468,7499
325,625,7500
625,325,7501
625,325,7502
193,355,7503
193,389,7504
41,389,7505
625,325,7506
468,502,7507
193,616,7508
325,625,7509
625,325,7510
325,625,7511
625,325,7512
228,593,7513
372,508,7514
372,495,7515
325,625,7516
212,303,7517
212,303,7518
586,386,7519
586,607,7520
323,456,7521
514,626,7522
277,468,7523
555,626,7524
555,627,7525
509,454,7526
555,514,7527
555,514,7528
625,325,7529
372,495,7530
36,625,7530
611,72,7531
593,228,7532
603,628,7533
350,626,7533
325,625,7534
60,62,7535
72,611,7536
629,97,7537
625,325,7538
626,350,7539
625,630,7540
388,514,7541
625,607,7542
95,626,7543
514,388,7544
41,598,7545
350,626,7546
296,302,7547
388,514,7548
36,625,7549
502,468,7550
590,626,7551
36,625,7552
631,625,7553
388,596,7554
388,368,7555
325,625,7556
388,212,7557
555,388,7558
388,513,7559
555,388,7560
368,52,7561
555,388,7562
368,388,7563
626,590,7564
626,632,7565
625,325,7566
62,60,7567
555,570,7568
631,625,7569
555,306,7570
627,513,7571
555,318,7572
631,625,7573
60,62,7574
393,263,7575
631,633,7576
263,393,7577
393,263,7578
631,52,7579
634,626,7580
551,62,7581
514,59,7582
62,60,7583
414,475,7584
590,514,7585
144,635,7586
212,388,7587
388,212,7588
631,625,7589
468,502,7590
212,388,7591
277,468,7592
502,468,7593
447,254,7594
316,355,7595
620,27,7596
316,102,7597
388,212,7598
422,394,7599
422,607,7600
32,598,7601
297,422,7602
32,636,7603
32,626,7604
513,388,7605
636,6,7606
513,627,7607
636,6,7608
636,32,7609
636,6,7610
627,513,7611
636,590,7612
513,627,7613
636,626,7614
103,185,7615
599,636,7616
297,422,7617
103,462,7618
32,636,7619
283,628,7620
127,392,7621
124,97,7622
609,607,7623
606,569,7624
355,316,7625
551,62,7626
41,609,7627
475,283,7628
9,626,7629
323,636,7630
552,349,7631
551,147,7632
302,296,7633
277,124,7634
323,637,7635
551,124,7636
552,349,7637
447,254,7638
323,124,7639
297,422,7640
586,349,7641
551,124,7642
323,124,7643
626,32,7644
323,124,7645
626,636,7646
551,124,7647
283,248,7648
323,124,7649
103,392,7650
392,103,7651
638,637,7652
551,592,7653
323,124,7654
103,392,7655
392,103,7656
103,392,7657
8,32,7658
551,124,7659
323,124,7660
638,636,7661
103,183,7662
297,422,7663
103,538,7664
323,124,7665
475,283,7666
392,514,7667
6,636,7668
392,103,7669
103,392,7670
323,124,7671
638,321,7672
6,597,7673
639,103,7674
6,124,7675
639,321,7676
638,321,7677
9,127,7678
212,388,7679
220,321,7680
9,626,7681
124,6,7682
639,321,7683
124,6,7684
6,124,7685
323,124,7686
639,321,7687
639,6,7688
392,103,7689
639,321,7690
124,6,7691
639,6,7692
479,358,7693
321,392,7694
103,392,7695
475,283,7696
479,6,7697
6,124,7698
323,124,7699
392,321,7700
6,479,7701
639,321,7702
638,640,7703
479,6,7704
6,479,7705
321,392,7706
479,6,7707
392,321,7708
6,479,7709
583,124,7710
599,34,7711
321,392,7712
479,103,7713
392,321,7714
392,103,7715
321,392,7716
638,98,7717
639,321,7718
447,103,7719
103,392,7720
590,641,7721
392,321,7722
641,590,7723
277,103,7724
590,641,7725
639,479,7726
639,479,7727
277,103,7728
638,254,7729
639,479,7730
574,321,7731
321,392,7732
639,321,7733
209,355,7734
392,321,7735
323,281,7736
639,479,7737
639,321,7738
277,103,7739
638,254,7740
321,392,7741
639,479,7742
639,321,7743
638,254,7744
642,323,7744
236,128,7745
277,103,7746
41,638,7747
642,323,7748
447,103,7749
447,254,7750
639,479,7751
142,144,7752
6,591,7753
638,254,7754
639,479,7755
642,479,7756
323,68,7757
517,289,7758
639,479,7759
323,642,7759
574,321,7759
447,254,7760
638,254,7761
277,103,7762
277,321,7763
297,422,7764
555,517,7765
323,367,7765
277,321,7766
447,103,7767
277,103,7768
323,88,7769
447,254,7770
475,283,7771
599,34,7772
475,283,7773
447,254,7774
88,323,7775
454,363,7776
447,254,7777
323,88,7778
447,254,7779
447,103,7780
638,254,7781
32,8,7782
599,34,7783
447,254,7784
128,236,7785
638,254,7786
638,643,7787
389,193,7788
447,254,7789
638,278,7790
41,389,7791
595,567,7791
447,254,7792
638,254,7793
323,88,7794
599,34,7795
323,643,7796
34,502,7797
41,638,7798
316,355,7799
638,254,7800
638,254,7801
323,88,7802
321,595,7803
644,355,7804
638,254,7805
642,323,7806
642,212,7807
323,88,7808
642,323,7809
638,254,7810
367,323,7811
642,323,7812
323,367,7813
463,532,7814
638,254,7815
642,323,7815
475,283,7816
642,323,7817
88,323,7818
41,389,7819
463,252,7820
474,479,7821
475,502,7822
475,502,7823
41,389,7824
642,645,7825
422,389,7826
323,88,7827
502,34,7828
389,422,7829
41,389,7830
599,34,7831
41,389,7832
422,389,7833
389,422,7834
41,389,7835
323,88,7836
646,72,7837
422,389,7838
475,283,7839
638,102,7840
646,289,7841
34,502,7842
194,583,7843
389,422,7844
41,389,7845
194,583,7846
514,590,7847
194,325,7848
502,34,7849
646,289,7850
422,389,7851
194,456,7852
646,72,7853
6,642,7854
316,355,7855
194,296,7856
323,289,7857
194,303,7858
321,466,7859
646,289,7860
514,463,7861
389,422,7862
646,212,7863
194,583,7864
422,389,7865
376,481,7866
389,422,7867
41,389,7868
574,266,7869
88,323,7870
646,638,7871
594,468,7872
642,6,7873
422,389,7874
646,323,7875
323,88,7876
297,422,7877
646,323,7878
389,422,7879
514,376,7880
297,272,7881
41,389,7882
509,454,7882
220,266,7883
194,583,7884
498,495,7885
646,638,7886
646,323,7887
599,321,7888
638,74,7889
124,6,7890
263,647,7891
621,321,7892
263,647,7893
219,321,7894
34,502,7895
646,323,7896
74,617,7897
323,124,7898
481,376,7899
612,626,7900
599,321,7901
219,321,7902
621,321,7903
266,638,7904
74,607,7905
648,627,7906
36,259,7907
648,514,7907
194,583,7908
646,323,7909
194,325,7910
627,649,7911
638,266,7912
219,321,7913
621,48,7914
514,649,7915
590,440,7916
41,389,7917
648,368,7918
638,141,7919
88,323,7920
263,642,7921
626,649,7922
621,593,7923
646,638,7923
323,124,7924
481,59,7925
219,321,7926
646,323,7927
481,452,7928
57,596,7929
649,626,7930
323,88,7931
649,514,7932
626,649,7933
599,34,7934
646,650,7935
599,321,7936
648,368,7937
62,367,7938
62,162,7939
648,626,7940
649,626,7941
648,388,7942
219,321,7943
638,74,7944
502,34,7945
481,378,7946
626,649,7947
481,566,7948
74,638,7949
38,177,7950
162,368,7951
297,422,7952
481,396,7953
393,62,7954
638,74,7955
62,393,7956
38,128,7957
372,508,7958
649,626,7959
649,626,7960
646,220,7961
514,626,7962
38,502,7963
646,220,7964
626,514,7965
551,124,7966
646,651,7967
481,638,7968
646,647,7969
140,574,7970
431,323,7971
648,514,7971
219,321,7972
638,481,7973
648,649,7974
626,649,7975
638,481,7976
551,62,7977
214,584,7978
38,475,7979
638,481,7980
532,536,7981
277,74,7982
214,626,7983
38,475,7984
6,124,7985
588,636,7986
588,440,7987
588,51,7988
38,475,7989
646,638,7990
38,475,7991
638,481,7992
646,323,7993
34,502,7994
646,651,7995
514,649,7996
38,475,7997
38,475,7998
38,475,7999
648,590,8000
38,475,8001
38,475,8002
646,323,8003
38,475,8004
596,57,8005
481,517,8006
587,588,8007
38,475,8008
88,323,8009
551,62,8010
266,475,8011
646,323,8012
475,266,8013
38,475,8014
367,323,8015
266,475,8016
648,649,8017
266,220,8018
409,34,8019
266,626,8020
266,571,8021
323,88,8022
266,289,8023
266,651,8024
212,305,8025
266,437,8026
38,475,8027
266,124,8028
475,266,8029
38,101,8030
266,243,8031
266,112,8032
266,577,8033
266,429,8034
266,367,8035
38,475,8036
214,475,8037
323,367,8038
266,652,8039
266,481,8040
502,34,8041
475,214,8042
266,653,8043
266,8,8044
643,638,8045
596,388,8046
638,643,8047
38,475,8048
596,62,8049
266,645,8050
38,128,8051
266,650,8052
214,475,8053
266,388,8054
266,368,8055
574,140,8056
266,321,8057
368,162,8058
266,573,8059
266,48,8060
27,620,8061
654,514,8062
27,414,8063
266,542,8064
475,214,8065
649,289,8066
38,475,8067
214,475,8068
266,596,8069
266,482,8070
475,214,8071
38,475,8072
214,475,8073
266,72,8074
266,214,8075
103,299,8076
266,557,8077
372,652,8078
266,649,8079
131,638,8080
266,299,8081
266,502,8082
266,242,8083
475,214,8084
38,475,8085
266,103,8086
38,475,8087
654,514,8088
266,627,8089
266,325,8090
266,590,8091
214,475,8091
266,554,8092
212,289,8093
38,475,8094
636,371,8095
266,228,8096
648,649,8097
266,172,8098
289,649,8099
266,583,8100
212,289,8101
38,475,8102
266,522,8103
636,626,8104
654,228,8105
649,289,8106
1,477,8107
266,72,8108
38,475,8109
3,618,8110
214,101,8111
99,626,8112
372,103,8113
648,649,8114
38,475,8115
372,652,8116
228,626,8117
638,482,8118
323,367,8119
574,652,8120
266,72,8121
323,636,8121
638,482,8122
569,372,8123
555,463,8124
475,214,8125
596,62,8126
38,626,8127
372,103,8128
638,482,8129
574,652,8130
555,62,8131
38,475,8132
289,649,8133
127,475,8133
596,62,8134
212,576,8135
654,481,8136
212,576,8137
38,475,8138
212,576,8139
638,482,8140
612,502,8141
372,103,8142
475,127,8143
342,194,8144
649,289,8145
619,475,8146
648,513,8147
372,103,8148
574,652,8149
38,475,8150
277,649,8151
38,475,8152
638,482,8153
652,72,8154
277,74,8155
654,254,8156
103,63,8157
652,574,8158
38,475,8159
557,302,8160
323,68,8161
228,593,8162
619,194,8163
72,652,8164
38,475,8165
281,323,8166
574,652,8167
285,422,8168
638,482,8169
281,323,8170
38,475,8171
652,72,8172
38,475,8173
652,574,8174
38,475,8175
254,343,8176
574,652,8177
372,437,8178
38,475,8179
38,475,8180
596,644,8181
652,574,8182
574,652,8183
567,595,8184
638,482,8185
648,368,8186
72,652,8187
654,254,8188
38,475,8189
638,48,8190
638,482,8191
495,372,8192
38,475,8193
228,392,8194
638,48,8195
652,72,8196
38,475,8197
495,498,8198
456,194,8199
254,495,8200
655,656,8201
648,349,8201
655,656,8202
323,281,8203
638,48,8204
655,657,8205
259,638,8206
474,32,8207
456,194,8208
266,658,8209
655,636,8210
659,660,8211
266,661,8212
659,660,8213
655,662,8214
495,254,8215
323,68,8216
266,663,8216
655,664,8217
254,626,8218
655,665,8219
266,666,8220
655,645,8221
626,228,8222
72,652,8223
655,632,8224
667,658,8225
281,323,8226
654,254,8227
655,627,8228
38,475,8229
655,626,8230
655,640,8231
655,668,8232
655,669,8233
266,642,8234
655,630,8235
655,633,8236
38,475,8237
418,642,8238
266,637,8239
655,670,8240
648,368,8241
655,671,8242
38,475,8243
514,405,8244
655,672,8245
131,527,8246
626,99,8247
254,495,8248
619,596,8249
67,598,8250
654,652,8251
323,281,8252
38,475,8253
371,636,8254
38,475,8255
652,72,8256
323,68,8257
323,68,8258
9,569,8259
619,596,8260
38,475,8261
617,272,8262
6,278,8263
514,517,8264
372,495,8265
673,254,8265
654,652,8266
372,673,8267
38,475,8268
176,475,8269
619,661,8270
323,68,8271
281,323,8272
605,272,8273
617,74,8274
254,673,8275
652,654,8276
349,655,8277
673,372,8278
349,655,8279
72,652,8280
323,281,8281
654,652,8282
673,254,8283
323,68,8284
431,323,8285
259,256,8286
176,515,8287
652,654,8288
12,101,8289
254,673,8290
281,323,8291
12,527,8292
99,626,8293
652,72,8294
615,616,8295
605,266,8296
654,652,8297
252,463,8298
12,175,8299
323,68,8300
422,285,8301
259,343,8302
655,349,8303
254,344,8304
652,654,8305
6,603,8306
673,254,8307
323,281,8308
636,371,8309
73,343,8310
654,652,8311
615,666,8312
393,62,8313
145,479,8314
626,99,8314
431,323,8315
605,103,8316
103,673,8317
259,48,8318
323,281,8319
371,636,8320
654,456,8321
6,73,8322
297,422,8323
605,266,8324
281,323,8325
456,654,8326
652,654,8327
673,103,8328
394,422,8329
652,654,8330
605,103,8331
323,281,8332
297,422,8333
254,673,8334
654,652,8335
654,456,8336
73,6,8337
62,393,8338
638,482,8339
652,654,8340
259,242,8341
638,48,8342
599,511,8343
456,654,8344
673,254,8345
259,299,8346
103,673,8347
654,99,8348
12,658,8349
281,323,8350
254,673,8351
654,456,8352
673,103,8353
605,289,8354
12,658,8355
652,654,8356
673,254,8357
103,673,8358
422,394,8359
277,496,8360
654,652,8361
605,103,8362
323,281,8363
254,673,8364
605,289,8365
515,194,8366
654,456,8367
674,302,8368
496,475,8369
673,103,8370
673,254,8371
297,422,8372
41,658,8373
176,475,8374
652,654,8375
349,655,8376
12,658,8377
41,598,8378
277,496,8379
199,536,8380
605,103,8381
281,323,8382
551,456,8383
103,673,8384
605,289,8385
6,73,8386
482,194,8387
654,652,8387
41,658,8388
6,73,8389
254,598,8390
12,658,8391
481,6,8392
673,289,8393
277,496,8394
496,437,8395
372,673,8396
673,103,8397
323,281,8398
12,8,8399
289,673,8400
673,372,8401
297,422,8402
103,673,8403
277,299,8404
74,73,8405
617,456,8406
605,289,8407
673,289,8408
456,654,8409
673,103,8410
73,6,8411
6,481,8412
73,74,8413
388,596,8414
6,73,8415
211,194,8416
652,654,8416
277,496,8417
211,194,8418
617,516,8419
654,456,8420
12,658,8421
289,673,8422
53,456,8423
555,62,8423
51,314,8424
194,482,8425
605,103,8426
481,6,8427
280,321,8428
654,652,8429
640,638,8430
555,147,8431
372,673,8432
372,673,8433
103,673,8434
254,299,8435
103,675,8436
317,368,8437
555,62,8438
422,194,8439
642,263,8440
321,280,8441
642,418,8442
479,314,8443
321,675,8444
317,6,8445
605,103,8446
496,658,8447
277,673,8448
277,514,8449
252,6,8450
277,496,8451
555,676,8452
12,8,8453
673,103,8454
277,673,8455
631,463,8456
555,676,8457
555,676,8458
658,496,8459
277,673,8460
673,289,8461
317,308,8462
73,6,8463
605,103,8464
496,658,8465
617,340,8466
605,74,8467
638,640,8468
277,673,8469
605,103,8470
424,495,8471
297,422,8472
525,211,8473
638,640,8474
525,51,8475
638,640,8476
525,103,8477
323,68,8478
242,259,8479
652,654,8480
638,48,8481
605,74,8482
617,254,8483
317,6,8484
482,194,8485
323,68,8486
248,603,8487
51,525,8488
9,8,8489
297,422,8490
496,523,8491
525,51,8492
355,316,8493
6,252,8494
69,6,8494
69,119,8495
605,74,8496
9,640,8497
9,636,8498
667,658,8499
355,316,8500
617,677,8501
69,6,8502
51,525,8503
396,481,8503
317,6,8503
9,640,8504
642,325,8505
99,654,8506
99,626,8507
323,68,8508
9,640,8509
667,658,8510
667,658,8511
212,642,8512
596,388,8513
479,212,8514
99,654,8515
658,496,8516
212,479,8517
617,640,8518
640,617,8519
9,640,8520
525,51,8521
617,640,8522
9,8,8523
325,642,8524
605,74,8525
51,525,8526
617,640,8527
652,302,8528
212,479,8529
636,388,8530
642,325,8531
388,636,8532
468,594,8533
555,502,8533
605,74,8534
636,388,8535
9,658,8536
555,654,8537
605,272,8538
9,638,8539
617,272,8540
277,468,8541
555,636,8542
525,51,8543
323,636,8544
9,8,8545
323,68,8546
588,51,8547
631,662,8548
555,306,8549
323,640,8550
277,652,8551
639,642,8552
316,355,8553
212,642,8554
323,636,8555
617,640,8556
660,659,8557
323,640,8558
277,652,8559
323,640,8560
103,525,8561
51,525,8562
431,323,8563
617,74,8564
640,323,8565
325,642,8566
588,51,8567
639,481,8568
9,569,8569
317,316,8570
176,475,8571
323,640,8572
323,640,8572
9,389,8573
431,323,8574
640,323,8575
525,51,8576
181,454,8577
277,652,8578
323,640,8579
525,103,8580
72,678,8581
525,103,8582
317,325,8583
334,128,8584
431,323,8585
277,652,8586
181,495,8586
640,323,8587
259,242,8588
588,51,8589
323,640,8590
51,525,8591
617,487,8592
323,640,8593
640,323,8594
323,68,8595
317,325,8596
588,440,8597
323,640,8598
278,638,8599
317,316,8600
617,74,8601
51,525,8602
278,6,8603
277,583,8604
640,323,8605
679,162,8606
316,325,8607
617,112,8608
439,636,8609
334,128,8610
323,640,8611
9,8,8612
323,68,8613
325,316,8614
323,640,8615
259,256,8616
316,325,8617
367,323,8618
323,640,8619
439,440,8620
573,184,8621
638,278,8622
617,640,8623
181,355,8624
323,367,8625
325,316,8626
431,323,8627
662,625,8628
525,51,8629
74,617,8630
679,404,8631
323,68,8632
367,323,8633
51,525,8634
51,525,8635
640,617,8636
323,367,8637
617,487,8638
323,640,8639
74,680,8640
316,325,8641
405,514,8642
617,640,8643
9,8,8644
9,409,8645
51,525,8646
640,617,8647
323,367,8648
679,132,8649
681,588,8650
323,640,8651
525,51,8652
325,316,8653
679,132,8654
525,51,8655
617,74,8656
300,368,8657
367,323,8658
323,181,8659
95,682,8659
289,638,8659
646,673,8660
323,367,8661
103,525,8662
638,289,8663
300,321,8664
525,103,8665
176,475,8666
617,640,8667
367,323,8668
638,289,8669
617,640,8670
103,525,8671
316,325,8672
487,658,8673
323,68,8674
355,181,8675
487,658,8676
68,3,8677
525,103,8678
297,272,8679
51,525,8680
680,74,8681
368,300,8682
525,51,8683
323,367,8684
646,673,8685
323,68,8686
181,355,8687
681,588,8688
74,680,8689
181,323,8690
259,289,8691
539,425,8692
605,263,8693
51,525,8694
325,316,8695
525,51,8696
323,68,8697
248,375,8698
68,323,8699
681,588,8700
316,74,8701
181,598,8702
642,325,8703
316,325,8704
68,323,8705
344,254,8706
308,540,8707
355,316,8708
316,355,8709
323,68,8710
525,103,8711
323,68,8712
355,181,8713
44,456,8713
74,316,8714
355,316,8715
323,642,8716
181,323,8717
325,316,8718
513,636,8719
316,74,8720
513,641,8721
181,355,8722
316,355,8723
74,316,8724
638,88,8725
44,432,8726
316,325,8727
44,74,8728
74,316,8729
487,437,8730
181,316,8731
487,437,8732
487,437,8733
316,74,8734
316,181,8735
625,662,8736
181,396,8736
316,74,8737
176,475,8738
355,181,8739
181,316,8740
325,316,8741
355,316,8742
415,436,8743
181,355,8744
316,181,8745
74,316,8746
651,97,8747
316,325,8748
683,413,8749
651,638,8750
638,651,8751
683,413,8752
316,355,8753
323,68,8754
316,74,8755
555,502,8756
325,316,8757
603,6,8758
605,413,8759
638,651,8760
603,248,8761
413,683,8762
172,684,8763
396,181,8764
683,413,8765
605,413,8766
513,588,8767
316,325,8768
625,534,8769
513,388,8770
334,128,8771
603,248,8772
683,72,8773
325,316,8774
413,683,8775
588,513,8776
242,259,8777
367,323,8778
388,513,8779
605,413,8780
631,335,8781
72,683,8782
631,115,8783
242,638,8784
638,242,8785
128,685,8786
631,596,8787
683,413,8788
607,74,8789
6,278,8790
647,263,8791
605,413,8792
6,603,8793
388,590,8794
439,513,8795
413,683,8796
605,413,8797
263,647,8798
355,193,8799
325,632,8800
605,263,8801
683,413,8802
323,367,8803
413,683,8804
605,413,8805
323,68,8806
212,236,8807
605,263,8808
683,413,8809
605,263,8810
683,72,8811
631,625,8812
555,391,8813
367,323,8814
555,502,8815
603,375,8816
683,413,8817
440,588,8818
605,413,8819
422,375,8820
181,316,8821
252,607,8822
181,396,8823
588,440,8824
605,413,8825
375,283,8826
375,603,8827
683,413,8828
440,588,8829
63,95,8830
588,560,8831
590,388,8832
236,128,8833
588,440,8834
440,588,8835
605,413,8836
496,316,8837
632,325,8838
248,603,8839
588,440,8840
632,626,8841
325,632,8842
413,683,8843
496,683,8844
236,212,8845
632,325,8846
413,683,8847
248,375,8848
375,248,8849
440,588,8850
375,248,8851
496,101,8852
72,683,8853
248,375,8854
588,440,8855
605,413,8856
323,68,8857
496,588,8858
375,248,8859
323,367,8860
325,632,8861
496,375,8862
588,496,8863
323,68,8864
605,413,8864
375,496,8865
323,367,8866
323,68,8867
72,677,8867
496,588,8868
323,98,8869
496,375,8870
632,325,8871
588,496,8872
176,248,8873
325,632,8874
683,413,8875
323,181,8876
496,588,8877
632,325,8878
686,72,8879
297,422,8880
388,590,8881
413,683,8882
605,413,8883
683,413,8884
686,72,8885
413,683,8886
686,72,8887
605,413,8888
351,658,8889
351,658,8890
325,683,8891
686,640,8892
683,413,8893
683,325,8894
413,683,8895
325,683,8896
540,308,8897
252,687,8898
683,325,8899
683,413,8900
540,306,8901
413,683,8902
687,212,8903
48,683,8904
191,239,8905
594,468,8906
68,607,8907
683,413,8908
683,48,8909
683,194,8910
194,683,8911
194,482,8912
413,683,8913
194,422,8914
194,515,8915
683,194,8916
683,48,8917
194,683,8918
683,413,8919
